iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
CZ,CZE,Czech Republic,1999,15387.3753,74.66829268,10283860,8.7,4.2,Europe & Central Asia,High income: OECD
CZ,CZE,Czech Republic,2002,18318.35495,75.22195122,10196916,9.1,3.5,Europe & Central Asia,High income: OECD
CZ,CZE,Czech Republic,2000,16282.47337,74.96829268,10255063,8.9,3.9,Europe & Central Asia,High income: OECD
CZ,CZE,Czech Republic,2001,17650.28994,75.17317073,10216605,8.9,3.7,Europe & Central Asia,High income: OECD
CZ,CZE,Czech Republic,1998,14969.25479,74.51463415,10294373,8.8,4.6,Europe & Central Asia,High income: OECD
CZ,CZE,Czech Republic,2009,27008.80686,77.07804878,10443936,11.3,2.5,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1997,24183.8621,77.07317073,82034771,9.9,2.9,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1990,19032.69606,75.17736585,79433029,11.4,3.4,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1996,23655.81988,76.67317073,81914831,9.7,3,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1992,21230.24836,75.8195122,80624598,10,3.5,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1993,21386.50107,75.87073171,81156363,9.8,3.3,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2003,29362.42507,78.3804878,82534176,8.6,2.7,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1995,23093.6008,76.42195122,81678051,9.4,3.1,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1994,22300.86809,76.27073171,81438348,9.5,3.2,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2010,39639.47997,79.98780488,81776930,8.3,2.3,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2007,36777.78306,79.53414634,82266372,8.3,2.5,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2005,32184.05523,78.93170732,82469422,8.3,2.6,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2013,44184.82304,80.84390244,82132753,8.3,2.2,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2009,37112.88061,79.83658537,81902307,8.1,2.4,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1998,24871.24091,77.47560976,82047195,9.6,2.9,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2011,42142.5489,80.74146341,81797673,8.1,2.3,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2001,27725.11014,78.32926829,82349925,8.9,2.7,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2002,28435.90138,78.22926829,82488495,8.7,2.7,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1991,20520.7394,75.3195122,80013896,10.4,3.5,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2006,34690.33322,79.13170732,82376451,8.2,2.6,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2004,30694.90234,78.6804878,82516260,8.6,2.6,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2012,43600.1134,80.89268293,80425823,8.4,2.3,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2014,46393.87652,80.84390244,80982500,8.6,2.2,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2008,38438.74115,79.73658537,82110097,8.3,2.4,Europe & Central Asia,High income: OECD
DE,DEU,Germany,2000,26630.51119,77.92682927,82211508,9.3,2.8,Europe & Central Asia,High income: OECD
DE,DEU,Germany,1999,25798.2799,77.72682927,82100243,9.4,2.8,Europe & Central Asia,High income: OECD
DJ,DJI,Djibouti,1993,1790.42486,57.00358537,639215,38.188,48.6,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1992,1909.10633,56.92958537,627063,39.008,49,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1997,1639.942194,57.01119512,685644,33.793,46,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1995,1725.647095,57.05341463,661076,36.071,47.4,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2002,1768.428111,57.22056098,745459,30.079,43,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1999,1660.912953,56.98146341,710652,31.909,44.7,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2006,2158.330859,58.37668293,788941,28.22,40.4,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1994,1781.667213,57.04365854,649878,37.19,48,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2005,2025.13427,57.98429268,778406,28.67,41.1,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2003,1833.863819,57.41121951,756656,29.596,42.3,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2009,2557.639707,59.84280488,820097,26.987,38.2,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2010,2644.628229,60.36068293,830802,26.607,37.4,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1998,1629.415117,56.98773171,698256,32.781,45.2,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2014,3282.360241,62.0155122,876174,25.105,34.2,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1996,1654.48628,57.03841463,673202,34.911,46.7,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2000,1677.661256,57.01034146,722562,31.186,44.1,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2001,1723.537812,57.0882439,734088,30.594,43.6,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2012,2932.233342,61.29597561,853069,25.861,35.9,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1990,2011.669583,56.66317073,588356,40.002,49.8,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,1991,1916.979786,56.81614634,610679,39.618,49.3,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2004,1928.388215,57.66363415,767644,29.129,41.7,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2008,2447.953808,59.32387805,809639,27.378,39,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2011,2782.971292,60.85056098,841802,26.233,36.7,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2013,3087.463317,61.68646341,864554,25.486,35.2,Middle East & North Africa,Lower middle income
DJ,DJI,Djibouti,2007,2298.569959,58.82934146,799309,27.788,39.7,Middle East & North Africa,Lower middle income
DK,DNK,Denmark,1999,27544.00656,76.34146341,5321799,12.4,3.6,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2000,29558.29463,76.59268293,5339616,12.6,3.5,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2006,37166.57369,78.09512195,5437272,12,3,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2003,31268.87647,77.14390244,5390574,12,3.2,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1996,24451.95498,75.59146341,5263074,12.9,3.8,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1997,25682.51972,75.94512195,5284991,12.8,3.7,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2014,45995.87271,80.54878049,5643475,10.1,2.6,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2009,39612.12763,78.59756098,5523095,11.4,2.8,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2005,34079.95976,77.84390244,5419432,11.9,3.1,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1995,23351.63536,75.21268293,5233373,13.3,3.8,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1992,20374.71562,75.19414634,5171370,13.1,4.1,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2002,31597.68986,76.89512195,5375931,11.9,3.3,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1994,22310.17712,75.37512195,5206180,13.4,3.9,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2004,33143.76317,77.49268293,5404523,12,3.1,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2007,38670.49766,78.19512195,5461438,11.7,2.9,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1998,26608.80135,76.13902439,5304219,12.5,3.7,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2013,45681.10934,80.3,5614932,10,2.6,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2012,44246.33062,80.05121951,5591572,10.4,2.7,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2010,41835.79665,79.1,5547683,11.4,2.8,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1991,19599.41616,75.15780488,5154298,12.5,4.2,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1990,18773.2194,74.80536585,5140939,12.3,4.4,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2001,30247.19638,76.79268293,5358783,12.2,3.4,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2008,40838.18875,78.44634146,5493621,11.8,2.9,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,1993,20771.47155,75.11682927,5188628,13,4,Europe & Central Asia,High income: OECD
DK,DNK,Denmark,2011,43314.05636,79.8,5570572,10.6,2.7,Europe & Central Asia,High income: OECD
DM,DMA,Dominica,1998,6113.757242,,70295,16.2,11.1,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1999,6284.868655,,69902,,11.2,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2004,7660.475883,,70325,,11.3,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2005,7875.683205,,70542,,11.5,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2014,10917.07425,,72341,,15.6,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1993,4888.583618,,71205,,10.8,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1995,5259.82045,,71367,,10.9,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1996,5514.407284,,71146,19.1,11,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1994,5052.230589,,71372,21.6,10.9,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2011,10189.39821,,71402,,14.6,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2012,10206.27438,,71685,,15.1,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2013,10387.85995,,72005,,15.5,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2003,7248.304613,,70058,,11.2,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2002,6623.116849,76.59756098,69806,15.4,11.2,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2001,6653.295373,,69660,,11.2,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1991,4521.865914,,70849,,10.5,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1992,4711.055483,73.95121951,70978,24,10.7,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1997,5723.779318,75.95121951,70756,21.5,11.1,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2006,8337.973419,,70690,14.9,11.8,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2000,6472.655571,,69679,,11.2,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,1990,4344.91509,,70928,23,10.5,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2008,9909.982673,,70881,,12.7,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2010,10016.24637,,71167,13.11000885,13.9,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2007,9090.500959,,70795,,12.2,Latin America & Caribbean,Upper middle income
DM,DMA,Dominica,2009,9852.901319,,70995,,13.2,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1991,3519.132436,68.42221951,7325622,29.335,24.2,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1992,3901.635195,68.83712195,7468551,28.836,23.9,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2001,6540.256508,70.83892683,8697127,24.9,24,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2002,6917.52972,71.05180488,8832286,24.646,23.9,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1994,4310.658092,69.48326829,7753052,27.771,23.7,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2004,7108.112024,71.48353659,9102997,24.11,23.7,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1995,4560.339034,69.7205122,7892420,27.229,23.7,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1990,3440.597792,67.95041463,7183646,29.809,24.6,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2003,6931.27888,71.26682927,8967759,24.386,23.8,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1993,4202.553817,69.19063415,7611463,28.313,23.7,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2012,11740.05363,73.13531707,10155036,21.539,23,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2000,6379.557666,70.63373171,8562623,25.167,24.1,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1998,5623.64629,70.26365854,8296375,25.826,24.1,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2013,12347.82075,73.31990244,10281408,21.198,22.6,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2014,13310.75301,73.50002439,10405943,20.853,22.1,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2005,7899.638192,71.70039024,9237565,23.816,23.8,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1997,5283.439652,70.09173171,8163474,26.241,24,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1996,4890.048005,69.91634146,8029114,26.713,23.8,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2006,8882.589788,71.91682927,9371333,23.503,23.8,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2007,9753.360241,72.13131707,9504336,23.182,23.9,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2011,11375.62039,72.94529268,10027140,21.875,23.3,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,1999,5997.179025,70.44214634,8429116,25.471,24.1,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2009,10150.61626,72.54831707,9767737,22.533,23.7,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2010,10981.1766,72.74980488,9897983,22.206,23.5,Latin America & Caribbean,Upper middle income
DO,DOM,Dominican Republic,2008,10116.64652,72.34231707,9636491,22.858,23.8,Latin America & Caribbean,Upper middle income
DZ,DZA,Algeria,1994,6519.381324,67.77553659,28362015,26.371,21.7,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2006,11341.09644,72.55770732,33749328,21.659,18.8,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2014,14259.02894,74.80809756,38934334,24.309,15.6,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2000,8093.611355,70.18390244,31183658,19.57,21,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1993,6575.045049,67.4754878,27785977,27.87,21.8,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1992,6706.030981,67.20968293,27180921,29.351,22,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2001,8416.638163,70.6017561,31590320,19.275,20.9,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2003,9622.016552,71.421,32394886,19.586,20.4,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2010,12637.38134,73.80404878,36036159,24.643,16.5,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1991,6592.629108,66.95873171,26554277,30.778,22.1,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2002,8911.553372,71.01485366,31990387,19.293,20.7,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2009,12267.0034,73.52102439,35401790,24.11,17,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1999,7727.189137,69.76292683,30766551,20.19,21,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2012,13452.55261,74.32409756,37439427,24.946,15.9,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2007,11858.65084,72.89836585,34261971,22.541,18.2,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2005,10975.69869,72.19656098,33267887,20.823,19.5,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2008,12186.16464,73.21931707,34811059,23.382,17.5,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1990,6617.728829,66.69458537,25912364,32.132,22.4,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2013,13779.82274,74.56895122,38186135,24.738,15.7,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1996,7061.401933,68.50921951,29411839,23.488,21.3,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1997,7145.647689,68.92121951,29887717,22.202,21.1,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1998,7479.17983,69.34095122,30336880,21.087,21,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2004,10179.01282,71.81626829,32817225,20.113,20,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,1995,6778.64911,68.12107317,28904300,24.895,21.5,Middle East & North Africa,Upper middle income
DZ,DZA,Algeria,2011,13026.19166,74.07,36717132,24.921,16.2,Middle East & North Africa,Upper middle income
EC,ECU,Ecuador,1993,5294.740906,70.40882927,10951200,28.498,21.9,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1997,5940.552251,71.96431707,11924991,26.46,19.1,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1992,5187.934138,69.96358537,10705670,29.02,22.6,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1990,4829.419559,68.99536585,10218085,30.077,24.2,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2004,7169.973366,73.94231707,13509645,23.343,15.1,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2002,6360.97068,73.492,13072056,24.032,16.1,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1991,5083.469021,69.49326829,10460988,29.55,23.4,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2007,8366.130132,74.49502439,14205479,22.607,13.8,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1996,5714.026721,71.60473171,11683480,26.973,19.7,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1994,5514.179446,70.82904878,11196476,27.985,21.2,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1995,5633.175892,71.22682927,11440576,27.479,20.4,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1998,6079.388543,72.30814634,12163887,25.941,18.5,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2000,5855.634754,72.94417073,12628596,24.922,17.3,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,1999,5768.535656,72.6352439,12398691,25.424,17.9,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2013,10997.81887,75.6485122,15661312,21.07,11.4,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2014,11413.21297,75.8724878,15902916,20.781,11.1,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2003,6555.373235,73.72780488,13289600,23.661,15.6,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2001,6120.931848,73.23043902,12852753,24.454,16.7,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2006,8110.479754,74.32021951,13967490,22.831,14.2,Latin America & Caribbean,Upper middle income
EC,ECU,Ecuador,2005,7664.289831,74.13797561,13735232,23.07,14.6,Latin America & Caribbean,Upper middle income
